,Song title,Song author,Artist country
314274,Foler Mig Selv 100,Andreas Odbjerg,DK
314314,Drippy,ICEKIID,DK
314334,Livstegn,Rasmus Seebach,DK
314349,Blue Lagoon,Branco,
314353,Half A Man,Dean Lewis,AU
314371,Like It,Lasse Skriver,DK
314374,Hurtless,Dean Lewis,AU
314410,I Morgen Er Der Ogsa En Dag,Andreas Odbjerg,DK
314492,Miami Vicer,Gilli,DK
314510,Steppa' In,Branco,
314513,Har Det Fucking Godt,Jimilian,DK
314514,Hensigt,Artigeardit,DK
314529,When I R.I.P.,Labrinth,GB
314543,Europa Life,Benny Jamz & Gilli,DK
314550,Trend,Branco,
314587,Budapest,Lasse Skriver,DK
314590,Hvad For Noget,Miklo,
314611,Sus,Gobs & Ricky Rich,DE
314629,Peligrosa,Gilli,DK
314632,Baiana,Gilli,DK
314654,Stable,"Carmon, Artigeardit & Lamin",DK
314693,1 Sammen,Gilli,DK
314704,No Pasa Nada,Gilli,DK
314707,Avantgarde,Gilli,DK
314722,Krop Som En Sten,Minds Of 99,DK
314731,Emil,Minds Of 99,DK
314732,Vi Vokser,Minds Of 99,DK
314734,En Stemme,Minds Of 99,DK
314747,McQueen,RH- & Branco,PL
314750,Solhverv,Lord Siva,DK
314751,Buongiorno,Kidd,US
314753,Er Her,Artigeardit & Kesi,DK
314754,What A Life,Scarlet Pleasure,DK
314891,2step,Ed Sheeran,GB
314948,Hvor Fuck Er Min Drink?,Lamin & Artigeardit,DK
314952,Honey (I'm Home),Branco,
315006,Istanbul,Branco & Stepz,
315011,GOAL,"Branco, Artigeardit & Lukas Graham",DK
315012,Siri,Branco & Sivas,DK
315051,Baby Boo,Gobs,DE
315053,Komfortabelt,RH- & Branco,PL
315072,Hurtige Haender,Minds Of 99,DK
315093,Du & Jeg,Gobs & Jimilian,DK
315094,Bad Boy,Anders Matthesen,DK
315131,Hajde,"Benny Jamz, Gilli, Kesi & B.O.C",Detroit
315132,Danser Med Diablo,Carmon,DK
315133,No Warning,ICEKIID & Branco,DK
315172,Burhan G,Burhan G,DK
315211,Nasty Sommer,"Kewan Ligger, Beatet Normal, Tessa & Clara",DE
315212,Sa Laenge Vi Danser,Rasmus Seebach,DK
315246,Helt Sikker,Gulddreng,DK
315254,Kalder Pa Dig,"Benny Jamz, Gilli, Kesi & Rasmus Seebach",DK
315264,Re-Sepp-Ten,VM Holdet,DK
315308,Kaerlighed,"A Typisk, Gilli & Kesi",DK
315312,Stjernerne,Lord Siva,DK
315313,Danmarks Dynamite,Herrelandsholdet & Alphabeat,DK
315314,45 Fahrenheit Girl,Drew Sycamore,DK
315354,Popo (Lad Mig Se Den Igen),Suspekt,Albertslund
315369,Advokat,Artigeardit & Kesi,DK
315389,Bodyguard,Gobds & Branco,
315391,Eh Papa,NODE,IT
315393,Ove Os Pa Hinanden,Fyr & Flamme,DK
315412,No Love,"Benny Jamz, Gilli, Kesi & B.O.C",Detroit
315413,Vibes,NODE & Gilli,DK
315472,Wawa,"Benny Jamz, Gilli, Kesi & B.O.C",Detroit
315474,Ingen Over,ICEKIID,DK
315492,Broke,Branco,
315508,Million,ZK,DE
315569,Off My Face,Justin Bieber,CA
315570,Nascar,"Jamaika, Branco & Dree Low",SE
315585,Kamaeleon,Fyr & Flamme,DK
315589,Kaerlighedssangen,Jimilian,DK
315591,Bla Himmel,KESI & Hans Philip,DK
315606,Menneskeforbruger,Fyr & Flamme,DK
315608,No Evil,Branco & Lukas Graham,DK
315614,Lo Lo,Fouli & Jimilian,DK
315626,Lo Lo,Jimilian & Fouli,DK
315632,Sta Op Ga Ned,Artigeardit & Barselona,DK
315634,Moscow Mule,Larry 44,US
315646,Bando Bitch,Branco,
315693,Lad Det Ga,NODE & Larry 44,Tokushima
315694,Til Banken,"Natasja, Tessa & Karen Mukupa",DK
315733,Blaestegnen,Tessa & Orgi-E,DK
315734,Hundo,Branco,
315781,JIGGY,Branco & Yasin,
315783,Smooth Criminal,Branco & Sivas,DK
315785,Dripsnak 2.0,Branco & Stepz,
315788,Young & Dangerous,Branco,
315793,ErruDumEllaHvad,ICEKIID,DK
315808,Jul Pa Vesterbro,Jul PÃÂ¥ Vesterbro,DK
315813,Julefeber,Oh Land,DK
315871,Kopenhagen,"Gilli, ICEKIID & Noah Carter",DK
315913,Dejlig,Jimilian & Fouli,DK
315928,Cardio,Kesi & Icekiid,DK
315933,Nix Normal,Stepz,
315947,Mozart,"Benny Jamz, Branco & Gilli",DK
315950,Airbnb,Larry44,
315952,Filur,Larry44 & Gilli,DK
315954,Share That Love,Lukas Graham & G Eazy,US
315966,All My Love,LOLO & ATypisk,BE
315967,3STYLE,Gilli,DK
315973,Det Okay,Benny Jamz,DK
316049,Tempo,Branco,
316051,Snik Snak,Gilli,DK
316108,Can't Loose,Gilli & Mr Eazi,NG
316109,Crimewave,Sivas,DK
316112,Girl Like You,Ciara,Atlanta
316114,Tilbage,Kesi & Hennedub,
316141,Pull Up,NODE,IT
316147,Sympati,Benny Jamz,DK
316149,L.U.V.,Gilli,DK
316151,Djomb,"Bosh, Fabri Fibra & J-AX",IT
316152,Avatar,NODE & Larry 44,Tokushima
316153,Hygger Mig Pt. 2,Kesi & Gilli,DK
316191,Djomb,Bosh,FR
316202,Ghetto Fabulous,Tessa,NL
316226,Baku,Kesi & Icekiid,DK
316229,Snak Lidt Med Mig,Kesi,DK
316230,Ik Taenk,Kesi & Benny Jamz,DK
316233,Niveauer,Kesi,DK
316247,All In,Branco & Gilli,DK
316285,Brobizz,Gigis & Gilli,
316289,Sport,TopGunn & Branco,DK
316290,600 Heste,RH-,PL
316291,KIKI,Lolo & Gilli,DK
316292,Bal,Tessa,NL
316293,Sol Over Kobenhavn,Citybois & Kesi,DK
316294,La Danza,Branco & Gilli,DK
316350,GoMore,Larry 44 & Sivas,DK
316351,Ny Dag,Stepz,
316370,Klovne,RH-,PL
316371,Taettere End Vi Tror,"P3, Tessa, Lukas Graham, Mads Langer, Jada, Benjamin Hav, Clara & Don Stefano",DK
316372,Nudes,Jada,
316373,De Vaerste,Artigeardit,DK
316374,Leap Of Faith,Christopher,US
316389,Glo Pa Mig,Tessa,NL
316392,"Blitz, Baby",Jung,Copenhagen
316450,Min Bror,"Josef, Elias & ICEKIID",DK
316462,No Skrub$,TopGunn & Medina,DK
316502,Skriv Til Mig,TopGunn & ICEKIID,DK
316504,MASH,TopGunn,DK
316512,Bella,TopGunn,DK
316526,San Der,Tessa,NL
316532,Gonzo,Suspekt,Albertslund
316534,Ghost,Christopher,US
316569,Scars,Lukas Graham,DK
316574,Burnout,Calby,
316603,Vil Du Med...,Suspekt & Tessa,
316607,Pub G,"Lolo, Branco & Larry 44",BE
316610,Corona,ADHD,IS
316613,Nadig,Larry 44 & NODE,Tokushima
316614,Gutterne,Specktors & Nonsens,DK
316648,Back To Business,Branco & Gilli,DK
316649,Pas Oublie,Isaac Kasule & Gilli,DK
316650,Ben,Tessa,NL
316654,Napoli,Branco & Gilli,DK
316708,Mon Cheri,"Branco & Gilli, Amina",DK
316712,Murda,Branco & Gilli,DK
316742,Winter Season,Amina & Gilli,DK
316751,La Trompeta,Camur & MellemFingaMuzik,TR
316753,London Town,Branco & Gilli,DK
316774,Limbo,NODE & Gilli,DK
316814,Sjakalina,Tessa,NL
316840,Sektion,"Benny Jamz, Branco & Gilli",DK
316848,Flytilstand,Benny Jamz,DK
316871,Jul - Det Cool,MC Einar,DK
316942,Super Mario,NODE,IT
316946,Balou,Benny Jamz,DK
316949,Som Fluer,Minds Of 99,DK
316954,Brandvarm,Josef & Elias,
316966,Lie,Lukas Graham,DK
317007,Lovesong,Rasmus Seebach,DK
317010,BDK,Kesi & Gilli,DK
317012,Endnu,"Stepz, Gilli, Benny Jamz & Branco",DK
317030,Monte Carlo,Jimilian & Fouli,DK
317053,Shorty Ringer,Josef & Elias,
317072,En Sang,Emil Stabil & Gucci Mane,US
317074,Beautiful,Rasmus Seebach,DK
317092,Unz Unz,Specktors & Nonsens,DK
317093,Culo,Gilli & Branco,DK
317113,Vai Amor,Gilli,DK
317131,Langt Ude,Ude Af Kontrol & Faustix,DK
317152,Plata O Plomo,A Typisk & Gilli,DK
317154,Cinco De Mayo,Stepz,
317170,Samurai,Stepz & Sivas,DK
317174,Panorama,Stepz,
317184,Hele Vejen,Kesi & Gilli,DK
317185,1 Nat,Kesi,DK
317204,Stepz,Cinco De Mayo,
317207,Nik & Jay,Topgunn & Benjamin Hav,Copenhagen
317210,Stop Nu,Gulddreng,DK
317211,Drommen Er Vores,L. O. C.,US
317213,Ingenting At Sige,Gilli & Node,DK
317232,Magnolia,Morten Breum & Nik & Jay,
317233,Lyca,Gilli & Kesi,DK
317234,Finde Tilbage,Citybois,
317254,Glemmer Aldrig,ZK & Fouli,DK
317272,Torstig,A Typisk,NO
317274,Langt Vaek,Gilli,DK
317333,Logn,Gilli,DK
317369,Sidechick,Carmon & Jamaika,DK
317370,Paris,Lord Siva & Vera,DK
317372,Nae,Ude Af Kontrol & Pattersutter,DK
317374,Don Julio,Paradise Hotel 2019 & Bro,UY
317385,Vafler,"Albert Dyrlund, Sidney Lee & Jesu Brodre",DK
317393,Detaljen,TopGunn & Fouli,DK
317409,Vagn Op,KESI & Don Stefano,DK
317413,Euro,Branco & KESI,DK
317432,Investere,"Branco, Stepz, Gilli & Benny Jamz",DK
317433,Ingen Introduktion (4x4),Branco,
317434,Bombay,ZK,DE
317450,Hyg Hver Dag,TopGunn & Citybois,DK
317468,Hyr Hver Dag,TopGunn & Citybois,DK
317471,Sir Det Ikk,Medina,DK
317472,Domino,Benny Jamz,DK
317474,24/7,Scarlet Pleasure,DK
317492,V For Sejr,ADHD,IS
317509,Rally,Sivas & Gilli,DK
317513,Thorns,Faustix,DK
317525,4 Livet,Sivas,DK
317529,Hurtig Bane,A Typisk,NO
317534,Air Tonight,Emile Kruse & Benjamin Hav,Copenhagen
317548,Oejne Pa Mig,Icekiid & Kesi,DK
317552,Capitan,Sivas,DK
317554,Frihed,Branco,
317570,Stresser Af,Sivas & Stepz,DK
317593,Shadows,Alphabeat,DK
317594,Complicated,Alexander Oscar,DK
317611,Planets,Nicklas Sahl,DK
317613,Pengedans,Kesi,DK
317625,Tillid,A Typisk,NO
317633,Let Me Down Slowly,Alec Benjamin & Alessia Cara,CA
317648,Den Store Dag,Kim Larsen,DK
317651,Diana,NODE,IT
317653,X,Kesi,DK
317654,La La,ZK,DE
317662,Dagdrom,Hans Philip,DK
317672,My Heart,Christopher,US
317686,Saa Blaa,Hans Philip,DK
317689,Siger Ingenting,Hans Philip,DK
317693,Drenge & Piger,Hans Philip,DK
317694,Lost In Japan,Shawn Mendes,CA
317728,Oeje For Oeje,A'Typisk & Branco,DK
317729,Planer,Gilli & Branco,DK
317734,Dognrytme,Bro,
317750,Love Is Forever,Leonora,Ciudad de México
317754,Look Back At It,A Boogie Wit Da Hoodie,US
317771,Sig Mig,Citybois,
317773,Bando,Carmon,DK
317788,Savannah,Benny Jamz & Sivas,DK
317806,Kolde Naetter,Gilli,DK
317810,Pesto,Anders Matthesen,DK
317813,Jungle,MellemFingaMuzik,
317828,Aldrig For Sjov,"A Typisk, Branco & Gilli",DK
317830,Million,Fouli & Branco,DK
317870,Irony,Christopher,US
317874,Synger For Mig,Citybois & Skinz,
317885,Narcos,Jamaika,DK
317893,Ligemeget,Omar & Fouli,DK
317906,Jul I Angora,Drengene Fra Angora,DK
317908,Tag Mig Med,Mads Langer,DK
317953,Mama,Gilli & Kesi,DK
317985,Uuh,"Benny Jamz, Branco & Kesi",DK
318004,Not A Damn Thing Changed,Lukas Graham,DK
318005,Problemer Sover Ik,Jamaika,DK
318010,Ka Du Ik,Omar,GB
318014,Gaden,Fouli,DK
318026,Safari,"Molo, Benny Jamz, Gilli & Mellemfingamuzik",DK
318031,Bang Bang,ZK & Node,DE
318034,Livstil,"Molo, Benny Jamz, Gilli & Mellemfingamuzik",DK
318049,Lullaby,Lukas Graham,DK
318052,You Are Not The Only One,Lukas Graham,DK
318063,Promise,Lukas Graham,DK
318066,Stick Around,Lukas Graham,DK
318068,Everything That Isn't Me,Lukas Graham,DK
318072,Unhappy,Lukas Graham,DK
318086,Stjaele Elle Eje,"Awada, Gilli & Toko",DK
318088,Kick,Jimilian & 6ix9ine,US
318111,Su Casa,Kesi & Gilli,DK
318122,Papirsklip,Kim Larsen,DK
318124,Midt Om Natten,Kim Larsen,DK
318127,Jutlandia,Kim Larsen,DK
318129,De Smukke Unge Mennesker,Kim Larsen & Bellami,DK
318133,Om Lidt,Kim Larsen,DK
318134,Susan Himmelbla,Kim Larsen,DK
318148,Fru Sauterne,Kim Larsen & Bellami,DK
318167,Rum Bum Bum,Navid,
318168,Choper Tale,A'Typisk & Branco,DK
318169,AMG,MellemFingaMuzik,
318171,Tjep,Benny Jamz & Kesi,DK
318207,Desert Eagle,ZK,DE
318214,Oui,"Sivas, Node & Gilli",DK
318231,Ekstra,Kesi,DK
318266,Opa,NODE,IT
318274,Kom Over,Kesi,DK
318289,Mi Lulu,Gilli,DK
318291,Glad,Bro,
318308,Sydpa,Bro,
318371,Holder Fast,"Hennedub, Gilli & Lukas Graham",
318393,Rather Be,Malte Ebert,
318394,Hojre Og Venstre,Skinz & Ericka Jane,DK
318409,Farten,MellemFingaMuzik,
318427,Umage,"Hennedub, Kesi & Skinz",
318435,079,Lo & Leduc,CH
318452,Adios,Loco Escrito,CH
318454,El Mundo (De Lattesso),Mr. Da-Nos,
318464,Drama,ZK & Sivas,DK
318465,Mon P'tit Loup,Gilli,DK
318469,Frero,Gilli,DK
318473,Hojre Og Venstre,Skinz & Eicka Jane,DK
318474,Hele Danmark Op At Sta,Thomas Helmig & Herrelandsholdet,DK
318489,Malibu,Skinz,DK
318513,Bad,Christopher,US
318514,Mariah,NODE,IT
318529,Strapped,Fool,SE
318544,Higher Ground,Rasmussen,Colorado
318572,Number,Alexander Oscar,DK
318590,Colombiana,Sivas & Gilli,DK
318611,Sensei,Sivas & MellemFingaMuzik,DK
318652,Langsom,Gilli,DK
318653,For Mig Selv,NODE & Gilli,DK
318667,La Criminal,MellemFingaMuzik,
318692,Zum Zum,ZK,DE
318693,Tranquillo,Gilli & Branco,DK
318730,La Fami,Fouli,DK
318734,Sidste Timer,Sivas,DK
318746,Demawa,NODE,IT
318774,Tilfeldigt,Basim & Benny Jamz,DK
318792,Ligesom Mig,Kesi,DK
318811,Flawless,Mads Langer,DK
318813,Pengeseddel,A'Typisk & Branco,DK
318814,JVB,NODE,IT
318829,Carnalismo,"NODE, Branco & Gilli",DK
318866,La Ma Li,"Jamaika & Ung Cezar, Carmon",DK
318874,Slap Af,Fouli,DK
318889,Good Together,Scarlet Pleasure,DK
318894,Rica,"Gilli, Kesi & Sivas",DK
318908,Stilen Lagt,"MOLO, Benny J., Gilli & MellemFingaMuzik",DK
318909,UPN,Gulddreng,DK
318924,Folelsen,Kesi,DK
318945,Hey Mor,Joey Moe,DK
318950,Koldt Udenfor,Page Four,DK
318952,Let Love Be Love,S.O.A.P.,DK
319020,Ensom,Gulddreng,DK
319022,Ca Ca,ZK,DE
319029,2017,Rasmus Seebach,DK
319031,Farfar Sang,Rasmus Seebach,DK
319045,Indifferent,Node & Sivas,DK
319046,Off To See The World,Lukas Graham,DK
319051,Unreliable,Scarlet Pleasure,DK
319053,Gi Mig Det Hele,Node & Sivas,DK
319068,Aji Aji,Basim,DK
319069,Gi Mig Det Hele,NODE,IT
319070,Jackpot,MellemFingaMuzik & Benny Jamz,DK
319092,Laila,Sleiman & Jimilian,DK
319114,"Comme Ci, Comme Ca",Basim & Gilli,DK
319126,Linje H,Nik & Jay,DK
319133,Dedikeret,Molo,DK
319206,Limbo,Scarlet Pleasure,DK
319212,Bli Her Lidt Endnu,Rasmus Seebach,DK
319231,Lay Lay,Pay & Node,Tokushima
319253,Sicario,Sleiman,DK
319262,Lyvesangen,Gulddreng,DK
319264,De Ved Godt,Fouli & Node,DK
319292,Chico,Sleiman,DK
319294,Habibi Aiwa,Gilli,DK
319306,Plat Eller Krone,Carmon & Gilli,DK
319311,Justin,Fie Laursen,GB
319312,Bedre End Din Eks,Page Four,DK
319332,Mamacita,Kesi & Benny Jamz,DK
319354,Op,"Kesi, Gilli & Benny Jamz",DK
319392,Deja Vu,Scarlet Pleasure,DK
319411,Al Fuego,NODE,IT
319431,Designer,Kesi & Gilli,DK
319474,Vejen,Sivas,DK
319508,Legende,Gulddreng & Skinz,DK
319514,Trip Nok,Jamaika & Sivas,DK
319527,Pool,Citybois & Topgunn,DK
319533,Censor,Gulddreng,DK
319551,Hyggesang,TopGunn,DK
319553,Blaest,NODE,IT
319567,Camouflage,Sleiman,DK
319571,De Snakker,Node & Stepz,
319589,La Varrio (El Barrio),Gilli,DK
319593,Hele Vejen,Nik & Jay,DK
319630,Skejsen,"MOLO, Benny J., Gilli & MellemFingaMuzik",DK
319634,Jeg Har En Pige,Skinz,DK
319674,Utro,Gulddreng,DK
319710,Cockblock,Jimilian,DK
319711,Banken,Blak,Indianapolis
319731,Sex For Breakfast,Life Of Dillon,
319733,Consigliere,Kesi & Gilli,DK
319806,Emoji,Albert Dyrlund,US
319809,Don Diego,Sleiman,DK
319826,Dum Som Mig,Citybois,
319830,God Dag,Kesi,DK
319848,Bolgen,"MOLO, Benny J., Gilli & MellemFingaMuzik",DK
319849,Helwa,Gilli,DK
319854,Elsk Mig,Medina,DK
319873,Ked Af Det,Gulddreng,DK
319874,Tror Vi Er Nem,Amanda,SE
319892,Pakker Bar,NODE,IT
319910,Giv Mig Noget,Jimilian,DK
319913,KranAlarm,Jesu Brodre & Adhd,DK
319914,Free Fall,Christopher,US
319932,Ik Min Skyld,Blak,Indianapolis
319950,Hun Blev Bare Sa Glad,Suspekt,Albertslund
319973,For Evigt Ung,Sleiman,DK
319992,Kold December,Cisilia & Hasan Shah,DK
320008,Nemt,Gulddreng,DK
320012,Farvel,Jimilian,DK
320052,Drikker For Lidt,Gulddreng,DK
320054,Hellerup-Dreng,Albert Dyrlund,US
320068,Se Mig Nu,Gulddreng,DK
320070,Laenge Siden,TopGunn,DK
320084,Klip,Jimilian & Blak,
320111,Hva Sa,Gulddreng,DK
320123,Model,Gulddreng,DK
320124,Nede Mette,Blak,Indianapolis
320125,For Evigt,Volbeat,DK
320157,Angel Zoo,Phlake,DK
320160,I Won't Let You Down,Christopher & Bekuh Boom,US
320163,Bomaye,"Sleiman, Livid & MellemFingaMuzik",DK
320173,Golden,Brandon Beal & Lukas Graham,US
320182,3AM,Mads Langer,DK
320185,Tidligt Op,Gilli,DK
320187,Slem Igen,"Blak, Jimillian & Ceci Luca",DK
320225,Min Pik Den Er Flot,ADHD,IS
320285,Soldiers Of Love,Lighthouse X,DK
320306,Limousine,Christopher & Madcon,NO
320327,Du Og Jeg - Magi I Luften,Page Four,DK
320344,Dejlig,TopGunn,DK
320347,Pregnant,Phlake,DK
320408,C'est La Vie,Gilli & MellemFingaMuzik,DK
320447,Kamikaze,MÃÂ,Salvador
320448,Tyveri,Hasan Shah,DK
320464,Mary's Boy Child / Oh My Lord,Boney M,Bonn
320485,Jaja,Sivas,DK
320488,Uanset,Rasmus Seebach,DK
320547,Flyv Fugl,Rasmus Seebach,DK
320608,Whine Dat,Kongsted,DK
320639,Levitate Me,Saveus,DK
320644,Fucking Smuk,Page Four,DK
320686,Tulips,Christopher,US
320706,Allerede Is,Emil Stabil,DK
320727,Strip No More,Lukas Graham,DK
320825,Sommer,Page Four,DK
320887,Sondagsbarn,Suspekt & Lukas Graham,DK
320923,Ingen Andre,TopGunn,DK
320961,Take The World By Storm,Lukas Graham,DK
320966,What Happened To Perfect,Lukas Graham,DK
320987,Hayo,Lukas Graham,DK
321021,Heat,Scarlet Pleasure,DK
321067,Vi To Datid Nu,Cisilia,DK
321099,Smile & Wave,Hedegaard & Brandon Beal,US
321106,Dumme Penge,KESI & Don Stefano,DK
321127,American Oxygen,Rihanna,US
321163,Ganjaman 2015,Alfons,SE
321185,Veninder,TopGunn,DK
321205,Things We Do,Citybois,
321207,Undiscovered,Emilie Esther,DK
321244,Mit Navn I Lys,Ankerstjerne,DK
321323,6 Liter,TopGunn,DK
321325,Det Ik Sket,Vild $mith,DK
321346,Fatter Det Nu,Marie Key,DK
321387,Nar Intet Er Godt Nok,Medina,DK
321405,Sovnlos,Kesi,DK
321406,CPH Girls,Christopher & Brandon Beal,US
321424,Klar Pa Mig Nu,Joey Moe,DK
321464,Fugle,Djames Braun,DK
321496,Tidsrejsen,Caroline Castell,DK
321564,Kun Os To,Jokeren & Pauline,DK
321599,Palace,Julias Moon,DK
321630,Kaerlighed & Krig,Burhan G & Molly Sanden,SE
321642,Lipstick Lies,Julias Moon,DK
321645,Lille Hjerte,Ankerstjerne & Shaka Loveless,DK
321646,Million,Joey Moe,DK
321663,Indianer,Barbara Moleko,DK
321695,Ojenabner,Clemens & Maia,US
321697,On The Way Down,Patrick Dorgan,DK
321718,Giv Slip,Medina,DK
321721,Play Ball,AC/DC,AU
321730,Sadan Nogen Som Os,Barbara Moleko,DK
321777,Hvis Det Ik' Skal Vaere Os,Joey Moe,DK
321785,Dum For Dig,Rasmus Walter,DK
321803,10 Sekunders Stilhed,Lars H.U.G.,DK
321814,S.u.s.p.e.k.t.,Suspekt,Albertslund
321817,Jeg Har Lagt Mine Vaben,Rasmus Walter,DK
321825,Karma,Burhan G & L.O.C,DK
321842,Twerk It Like Miley,Brandon Beal & Christopher,US
321846,Kongens Have,TopGunn,DK
321863,Sult,De Eneste To,DK
321865,Nar Du Ser Pa Mig,Dean Thompson,DK
321883,R.E.D.,Kongsted,DK
321885,Dumt Pa Dig,Kato & TopGunn,DK
321902,Love Druggie,Mendoza,SE
321903,Mama,Christopher,US
321917,Mines,Tina Dickow,IS
321926,Fact-Fiction / Silverflame,Mads Langer & Tim Christensen,DK
321944,Bollede Hende I Gar,Suspekt,Albertslund
322005,Jalousi,Medina,DK
322035,The Man,Ed Sheeran,GB
322069,Bringing Back Tomorrow,Mads Langer & Tim Christensen,DK
322079,Someone You Love,Tina Dickow,IS
322080,Giv Mig En Dag,Magtens Korridorer,Copenhagen
322086,Do It Again,Royksopp & Robyn,NO
322089,Son Af En Pistol,Suspekt,Albertslund
322094,Rainmaker,Emmelie De Forest,DK
322106,Hun Kommer Igen,Thomas Helmig,DK
322125,Django (Klar Pa Noget Dumt),Wafande,DK
322186,Novembervej,Nik & Jay,DK
322194,Dyyh Dyyh,"Dybvaaaaad, Svenstrup & Vendelboe",DK
322198,Without You,Vittrup,
322201,Crazy,Christopher,US
322202,Do Ya,Anthony & Jasmin,DK
322203,Ode O,Rasmus Seebach,DK
322216,Julia,L.I.G.A,DK
322225,Strip Pt. 1,Medina & Kidd,DK
322226,Fred,Bo Evers,DK
322242,Told You So,Christopher,US
322245,Ikke I Nat Ikke Endnu,Burhan G,DK
322258,Stop The Killing,Linse Kessler,
322260,Alting/Ingenting,Ukendt Kunstner,DK
322261,Stjerner & Hvidt Lys,Talbot Clemens Og Nohr,
322271,The Switch,Lucy Mardou,
322280,Oblivion,Henriette Haubjerg,DK
322284,Hurts,Electric Lady Lab,DK
322285,32,Carpark North & Stine Bramsen,
322299,Waterfall,Christopher,US
322306,Prototypical,Stine Bramsen,
322321,Wanna Be Loved,Michael Rune & Nadja Ga,DE
322325,2 Mod Verden,Shaka Loveless,DK
322326,Der Findes Ingen,Skinz & Medina,DK
322349,John Hitler,Jay S.,
322366,Lonesome Rider,Volbeat & Sarah Blackwood,DK
322381,Running To The Sea,Royksopp,NO
322383,Nightcall,London Grammar,GB
322418,Bang That Drum,Nabiha,
322421,Marquis,L.O.C.,DK
322464,Sandstorm,Rasmus Seebach,DK
322466,En Sidste Sang,Kaka,DK
322480,Forstadsdromme,Nik & Jay,DK
322520,Den Forste Gang,L.I.G.A,DK
322521,Uden Forsvar,Marie Key,DK
322540,Olivia,Rasmus Seebach,DK
322585,Dream A Little Dream,Robbie Williams & Lily Allen,GB
322605,Hvorfor Ikke Mig,Burhan G,DK
322607,Oloy#,Birkkjaer & Hedegaard,
322626,Dengang Du Graed,Shaka Loveless,DK
322627,Julesangen,Ronni Garner & Linse Kessler,
322644,Endnu En Nat,Noah,ID
322645,Kalder Mig Hjem,Burhan G,DK
322654,Du Det Dejligste,Rasmus Seebach,DK
322667,Ingen Kan Love Dig I Morgen,Rasmus Seebach,DK
322671,Fri,Rasmus Seebach,DK
322696,Sa Lover Jeg,Thomas Helmig,DK
322705,Evigt?,Thomas Helmig,DK
322741,Retursekund,Rasmus Nohr,DK
322742,Hvor Ondt Det Gor,Svenstrup & Vendelboe,DK
322744,Lidt For Blond,Ronni Garner & Linse Kessler,
322756,Light In The Dark,Kongsted,DK
322766,Dimitto (Let Go),"Kato, Safri Duo & Bjornskov",DK
322784,Sma Stod,Panamah,DK
322806,Skylder Dig Ik' Noget,L.I.G.A,DK
322815,Paent Nej Tak,Nik & Jay,DK
322879,Ocean Of You,Nik & Jay & Soren Huss,DK
322885,Junkie,"Medina, Svenstrup & Vendelboe",DK
322886,Look Closer,Morten,
322907,Heartquake,Mads Langer,DK
322927,Ga Med Dig,Nephew & Marie Key,DK
322943,Chuck Norris,Kongsted,DK
322984,La' Mig Rulle Dig,Pharfar,DK
322986,Det' Okay,Noah,ID
323003,Hey Love,Quadron,DK
323026,C O O L,Le Youth,Los Angeles
323047,Din For Evigt,Burhan G,DK
323058,Pilgrim,M0,DK
323065,Born Af Natten,Panamah,DK
323078,Ung Frisk & Dum,Emilio,Ciudad de México
323127,Mambo,Muri & Mario,DK
323161,Delerium,Bikstok Rogsystem,DK
323177,Bag Skyerne,Anne Gadegaard,DK
323187,Elephant,Mads Langer,DK
323242,We Should Be,Christopher,US
323261,United,"Nik, Jay & Lisa Rowe",DK
323265,Endelost,Rasmus Walter,DK
323301,Ask Yourself,Nabiha,
323315,Let Go,Chresten,
323318,Underdog,Ida,US
323325,How To Be A Heartbreaker,Marina & The Diamonds,Wales
323326,Gustav,8Ball & Gustav,US
323327,Lullabies,Yuna,MY
323367,Clappin,Nik & Jay,DK
323402,Over Byen,Noah,ID
323406,Dum For Dig,Barbara Moleko,DK
323417,Retrograde,James Blake,GB
323427,Better Than Yourself (Criminal Mind) Pt2,Lukas Graham,DK
323430,En Verden,X Factor Finalister 2013,GB
323439,Dj Blues,Panamah,DK
323442,Broken Bones,Storm,DE
323451,Unbreakable,Mohamed Ali,DK
323454,Ild I Mit Liv,Puls,DK
323460,Stay Awake,Simone,AT
323461,Seraphina,Kashmir,DK
