Country,Position,Date,Song title,Song author,Country artist,Genre 
France,19,2023-06-24,Business,Dystinct & Naza,BE,
France,20,2023-06-24,Miracle,Calvin Harris & Ellie Goulding,GB,Dance
France,1,2023-05-27,La Rue,"No Limit, Gazo & Damso",BE,Hip-Hop/Rap
France,2,2023-05-27,C'est Carre Le S,"Naps, Gazo & Ninho",FR,
France,3,2023-05-27,Bolide Allemand,SDM,,Hip-Hop/Rap
France,4,2023-05-27,Freestyle LVL UP 2,Ninho,FR,Hip-Hop/Rap
France,5,2023-05-27,Flowers,Miley Cyrus,US,Pop
France,6,2023-05-27,La Faille,JUL,FR,
France,7,2023-05-27,Freestyle LVL UP 1,Ninho,FR,Hip-Hop/Rap
France,8,2023-05-27,Demain,PLK,FR,Hip-Hop/Rap
France,9,2023-05-27,Meuda,Tiakola,FR,Hip-Hop/Rap
France,10,2023-05-27,Rush,Ayra Starr,NG,
France,11,2023-05-27,Jolie,Gaulois & Ninho,FR,
France,12,2023-05-27,Tek Tek,Dystinct & MHD,BE,
France,13,2023-05-27,Calm Down,Rema,GB,
France,14,2023-05-27,Capitaine,Djadja & Dinaz,Paris,Hip-Hop/Rap
France,15,2023-05-27,Nocif,Hamza & Damso,BE,Hip-Hop/Rap
France,16,2023-05-27,Tiki Taka,Vacra,,Afro-Pop
France,17,2023-05-27,Secret,Louane Emera,FR,
France,18,2023-05-27,Mr. Ocho,SDM,,Hip-Hop/Rap
France,19,2023-05-27,Decrescendo,Lomepal,FR,Hip-Hop/Rap
France,20,2023-05-27,People,Libianca,US,Afro-Beat
France,1,2023-04-29,Demain,PLK,FR,Hip-Hop/Rap
France,2,2023-04-29,Flowers,Miley Cyrus,US,Pop
France,3,2023-04-29,Bolide Allemand,SDM,,Hip-Hop/Rap
France,4,2023-04-29,Nouvelles,PLK,FR,Hip-Hop/Rap
France,5,2023-04-29,Nocif,Hamza & Damso,BE,Hip-Hop/Rap
France,6,2023-04-29,Jolie,Gaulois & Ninho,FR,
France,7,2023-04-29,Rush,Ayra Starr,NG,
France,8,2023-04-29,Daylight,David Kushner,US,Pop
France,9,2023-04-29,Capitaine,Djadja & Dinaz,Paris,Hip-Hop/Rap
France,10,2023-04-29,Mr. Ocho,SDM,,Hip-Hop/Rap
France,11,2023-04-29,Calm Down,Rema,GB,
France,12,2023-04-29,Secret,Louane Emera,FR,
France,13,2023-04-29,Meuda,Tiakola,FR,Hip-Hop/Rap
France,14,2023-04-29,Tiki Taka,Vacra,,Afro-Pop
France,15,2023-04-29,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
France,16,2023-04-29,Ciao,Werenoi & Ninho,FR,
France,17,2023-04-29,Decrescendo,Lomepal,FR,Hip-Hop/Rap
France,18,2023-04-29,Amber,Zola,FR,Hip-Hop/Rap
France,19,2023-04-29,Room 69,Tayc,FR,Funk
France,20,2023-04-29,10 Minutes,PLK,FR,
France,1,2023-04-01,Flowers,Miley Cyrus,US,Pop
France,2,2023-04-01,Coeur De Ice,Zola & Damso,BE,
France,3,2023-04-01,Nocif,Hamza & Damso,BE,Hip-Hop/Rap
France,4,2023-04-01,Jolie,Gaulois & Ninho,FR,
France,5,2023-04-01,Room 69,Tayc,FR,Funk
France,6,2023-04-01,Amber,Zola & Tiakola,FR,
France,7,2023-04-01,No Leche,"Gazo, Leto, Kerchak & Fave",,
France,8,2023-04-01,Secret,Louane Emera,FR,
France,9,2023-04-01,Calm Down,Rema,GB,
France,10,2023-04-01,Ciao,Werenoi & Ninho,FR,
France,11,2023-04-01,Toute La Journee,Zola & Tiakola,FR,
France,12,2023-04-01,Baby,Aya Nakamura,FR,
France,13,2023-04-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
France,14,2023-04-01,Lola,RK,FR,
France,15,2023-04-01,Tiki Taka,Vacra,,Afro-Pop
France,16,2023-04-01,The Loneliest,Maneskin,IT,
France,17,2023-04-01,Bolide Allemand,SDM,,Hip-Hop/Rap
France,18,2023-04-01,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,19,2023-04-01,Meuda,Tiakola,FR,Hip-Hop/Rap
France,20,2023-04-01,Decrescendo,Lomepal,FR,Hip-Hop/Rap
France,1,2023-03-04,Nocif,Hamza & Damso,BE,Hip-Hop/Rap
France,2,2023-03-04,Flowers,Miley Cyrus,US,Pop
France,3,2023-03-04,Jolie,Gaulois & Ninho,FR,
France,4,2023-03-04,Free YSL,Hamza,BE,Hip-Hop/Rap
France,5,2023-03-04,Sadio,Hamza & Offset,US,Hip-Hop/Rap
France,6,2023-03-04,Baby,Aya Nakamura,FR,
France,7,2023-03-04,Toute La Journee,Zola & Tiakola,FR,
France,8,2023-03-04,Ma Realite,Hamza,BE,Hip-Hop/Rap
France,9,2023-03-04,Maybach,Landy & Gazo,FR,
France,10,2023-03-04,Amber,Zola & Tiakola,FR,
France,11,2023-03-04,10.03.2023,Werenoi,,Hip-Hop/Rap
France,12,2023-03-04,Codeine 19,Hamza,BE,Hip-Hop/Rap
France,13,2023-03-04,Calm Down,Rema,GB,
France,14,2023-03-04,Secret,Louane Emera,FR,
France,15,2023-03-04,The Loneliest,Maneskin,IT,
France,16,2023-03-04,La Force Tranquille,Djadja & Dinaz,Paris,Hip-Hop/Rap
France,17,2023-03-04,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
France,18,2023-03-04,Atasante Part. 2,Hamza,BE,
France,19,2023-03-04,3 Singes,Werenoi,,Hip-Hop/Rap
France,20,2023-03-04,Au Bout De La Nuit,Hamza,BE,Hip-Hop/Rap
France,1,2023-02-04,Flowers,Miley Cyrus,US,Pop
France,2,2023-02-04,Baby,Aya Nakamura,FR,
France,3,2023-02-04,Jolie,Gaulois & Ninho,FR,
France,4,2023-02-04,Cadeau,Aya Nakamura & Naza,FR,Hip-Hop/Rap
France,5,2023-02-04,Amber,Zola,FR,Hip-Hop/Rap
France,6,2023-02-04,Daddy,Aya Nakamura,FR,
France,7,2023-02-04,Calm Down,Rema,GB,
France,8,2023-02-04,Die,Gazo,FR,Hip-Hop/Rap
France,9,2023-02-04,Galactic,Maes,FR,Hip-Hop/Rap
France,10,2023-02-04,Meme Pas Un Grincement,Ziak,FR,Hip-Hop/Rap
France,11,2023-02-04,Mr. Ocho,SDM,,Hip-Hop/Rap
France,12,2023-02-04,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
France,13,2023-02-04,Inge Son,Kekra,Courbevoie,Hip-Hop/Rap
France,14,2023-02-04,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,15,2023-02-04,Fetty Wap,Maes,FR,
France,16,2023-02-04,The Loneliest,Maneskin,IT,
France,17,2023-02-04,SMS,Aya Nakamura,FR,R&B/Soul
France,18,2023-02-04,J'ai Mal (Pt. 2),Aya Nakamura,FR,R&B/Soul
France,19,2023-02-04,Despecha,Rosalia,,
France,20,2023-02-04,Let Go,Central Cee,England,Hip-Hop/Rap
France,1,2023-01-07,Amber,Zola,FR,Hip-Hop/Rap
France,2,2023-01-07,Calm Down,Rema,GB,
France,3,2023-01-07,Die,Gazo,FR,Hip-Hop/Rap
France,4,2023-01-07,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,5,2023-01-07,Fetty Wap,Maes,FR,
France,6,2023-01-07,Despecha,Rosalia,,
France,7,2023-01-07,Let Go,Central Cee,England,Hip-Hop/Rap
France,8,2023-01-07,Freed From Desire,Gala,IT,Pop
France,9,2023-01-07,Mr. Ocho,SDM,,Hip-Hop/Rap
France,10,2023-01-07,Unholy,Sam Smith & Kim Petras,US,Dance
France,11,2023-01-07,As It Was,Harry Styles,England,Pop
France,12,2023-01-07,I Ain't Worried,OneRepublic,US,Pop
France,13,2023-01-07,Lola,RK,FR,
France,14,2023-01-07,Another Love,Tom Odell,GB,Singer/Songwriter
France,15,2023-01-07,Cuff It,Beyonce Knowles,US,
France,16,2023-01-07,Fade Up,"Zeg P, Hamza & SCH",,
France,17,2023-01-07,Snap,Rosa Linn,AM,Indie Pop
France,18,2023-01-07,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
France,19,2023-01-07,Un Jour Je Marierai Un Ange,Pierre De Maere,BE,
France,20,2023-01-07,Tout Va Bien,"Alonzo, Ninho & Naps",FR,
France,1,2022-12-10,Amber,Zola,FR,Hip-Hop/Rap
France,2,2022-12-10,Die,Gazo,FR,Hip-Hop/Rap
France,3,2022-12-10,Fetty Wap,Maes,FR,
France,4,2022-12-10,Calm Down,Rema,GB,
France,5,2022-12-10,Mr. Ocho,SDM,,Hip-Hop/Rap
France,6,2022-12-10,Bolide Allemand,SDM,,Hip-Hop/Rap
France,7,2022-12-10,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,8,2022-12-10,Unholy,Sam Smith & Kim Petras,US,Dance
France,9,2022-12-10,Lola,RK,FR,
France,10,2022-12-10,Balader,Soolking,DZ,
France,11,2022-12-10,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop
France,12,2022-12-10,Despecha,Rosalia,,
France,13,2022-12-10,Namek,Jul & Omah Lay,NG,
France,14,2022-12-10,Another Love,Tom Odell,GB,Singer/Songwriter
France,15,2022-12-10,Tout Va Bien,"Alonzo, Ninho & Naps",FR,
France,16,2022-12-10,SMS,Aya Nakamura,FR,R&B/Soul
France,17,2022-12-10,Hier Encore,SDM,,Hip-Hop/Rap
France,18,2022-12-10,Un Jour Je Marierai Un Ange,Pierre De Maere,BE,
France,19,2022-12-10,Fleurs,Gazo,FR,Hip-Hop/Rap
France,20,2022-12-10,Genkidama,Niska,FR,Hip-Hop/Rap
France,1,2022-11-12,Die,Gazo,FR,Hip-Hop/Rap
France,2,2022-11-12,LIF,SCH,FR,Hip-Hop/Rap
France,3,2022-11-12,Chrome Hearts,Dinos & Hamza,FR,Hip-Hop/Rap
France,4,2022-11-12,Calm Down,Rema,GB,
France,5,2022-11-12,Portes Suicide,Dinos & Ninho,FR,Hip-Hop/Rap
France,6,2022-11-12,Balader,Soolking,DZ,
France,7,2022-11-12,Unholy,Sam Smith & Kim Petras,US,Dance
France,8,2022-11-12,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,9,2022-11-12,Ma Baby,Dinos & SCH,FR,Hip-Hop/Rap
France,10,2022-11-12,Pichichi Anderson,Dinos,FR,
France,11,2022-11-12,Lift Me Up,Rihanna,US,Pop
France,12,2022-11-12,Urus,Fave,,
France,13,2022-11-12,L'Univers Ne Nous Voit Pas Danser,Dinos,FR,
France,14,2022-11-12,Fade Up,"Zeg P, Hamza & SCH",,
France,15,2022-11-12,I Ain't Worried,OneRepublic,US,Pop
France,16,2022-11-12,CP_009_Evidemment,Orelsan & Angele,FR,
France,17,2022-11-12,Despecha,Rosalia,,
France,18,2022-11-12,AMG Performance,Dinos,FR,
France,19,2022-11-12,Lola,RK,FR,
France,20,2022-11-12,Un Jour Je Marierai Un Ange,Pierre De Maere,BE,
France,1,2022-10-15,Die,Gazo,FR,Hip-Hop/Rap
France,2,2022-10-15,Calm Down,Rema,GB,
France,3,2022-10-15,Balader,Soolking,DZ,
France,4,2022-10-15,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
France,5,2022-10-15,Fade Up,"Zeg P, Hamza & SCH",,
France,6,2022-10-15,Tout Va Bien,"Alonzo, Ninho & Naps",FR,
France,7,2022-10-15,I Ain't Worried,OneRepublic,US,Pop
France,8,2022-10-15,Despecha,Rosalia,,
France,9,2022-10-15,Lola,RK,FR,
France,10,2022-10-15,Un Jour Je Marierai Un Ange,Pierre De Maere,BE,
France,11,2022-10-15,Petete,Gambi,FR,Hip-Hop/Rap
France,12,2022-10-15,Doja,Central Cee,England,Hip-Hop/Rap
France,13,2022-10-15,As It Was,Harry Styles,England,Pop
France,14,2022-10-15,Dancarina,Pedro Sampaio & MC Pedrinho,Amazonas,
France,15,2022-10-15,Rappel,Gazo,FR,Hip-Hop/Rap
France,16,2022-10-15,Unholy,Sam Smith & Kim Petras,US,Dance
France,17,2022-10-15,Peur,Kerchak & Ziak,,
France,18,2022-10-15,Mauvais Ordre,Lomepal,FR,Hip-Hop/Rap
France,19,2022-10-15,Cuff It,Beyonce Knowles,US,
France,20,2022-10-15,A Peu Pres,Lomepal,FR,Hip-Hop/Rap
German,1,2023-08-26,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,
German,2,2023-08-26,9 Bis 9,"Sira, Bausa & Badchieff",DE,
German,3,2023-08-26,Summertime,Kontra K & Lana Del Rey,US,
German,4,2023-08-26,Komet,Udo Lindenberg & Apache 207,DE,Pop
German,5,2023-08-26,Theater,Ski Aggu & $OHO BANI,DE,
German,6,2023-08-26,Push Up,Creeds,FR,Dance
German,7,2023-08-26,TABU.,Yung Yury & Damn Yury,,Techno
German,8,2023-08-26,Prada,"Casso, Raye & D-Block Europe",GB,
German,9,2023-08-26,Weisses Haus,Ayliva,DE,
German,10,2023-08-26,Mietfrei,Ski Aggu & Sira,DE,
German,11,2023-08-26,Ewigkeit,Erobe & Lyfrix,,
German,12,2023-08-26,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
German,13,2023-08-26,Dance The Night,Dua Lipa,England,Pop
German,14,2023-08-26,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,
German,15,2023-08-26,Vois Sur Ton Chemin,Bennett,US,
German,16,2023-08-26,Paint The Town Red,Doja Cat,US,Rap
German,17,2023-08-26,Cynical,"Twocolors, Safri Duo & Chris De Sarandy",DK,
German,18,2023-08-26,Daylight,David Kushner,US,Pop
German,19,2023-08-26,Pse,Dardan,DE,Hip-Hop/Rap
German,20,2023-08-26,What Was I Made For?,Billie Eilish,US,Alternative
German,21,2023-08-26,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap
German,22,2023-08-26,Liebe Auf Der Ruckbank,FiNCH & Tream,DE,Hip-Hop/Rap
German,23,2023-08-26,Lay Low,Tiesto,NL,
German,24,2023-08-26,Substitution,Purple Disco Machine & Kungs,DE,Dance
German,25,2023-08-26,Flowers,Miley Cyrus,US,Pop
German,26,2023-08-26,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
German,27,2023-08-26,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
German,28,2023-08-26,Fukumean,Gunna,US,Hip-Hop/Rap
German,29,2023-08-26,Nachts Wach,"Miksu, Macloud & Makko",DE,
German,30,2023-08-26,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap
German,31,2023-08-26,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
German,32,2023-08-26,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
German,33,2023-08-26,In Deinen Armen,Ayliva,DE,
German,34,2023-08-26,Cruel Summer,Taylor Swift,US,Pop
German,35,2023-08-26,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap
German,36,2023-08-26,Popular,"Weeknd, Playboi Carti & Madonna",US,
German,37,2023-08-26,Zukunft Pink,Peter Fox & Inez,US,
German,38,2023-08-26,Mami,Luciano & Bia,,
German,39,2023-08-26,(It Goes Like) Nanana,Peggy Gou,Berlin,Dance
German,40,2023-08-26,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
German,1,2023-07-29,Komet,Udo Lindenberg & Apache 207,DE,Pop
German,2,2023-07-29,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,
German,3,2023-07-29,9 Bis 9,"Sira, Bausa & Badchieff",DE,
German,4,2023-07-29,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
German,5,2023-07-29,TABU.,Yung Yury & Damn Yury,,Techno
German,6,2023-07-29,Mietfrei,Ski Aggu & Sira,DE,
German,7,2023-07-29,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,
German,8,2023-07-29,Weisses Haus,Ayliva,DE,
German,9,2023-07-29,Daylight,David Kushner,US,Pop
German,10,2023-07-29,Push Up,Creeds,FR,Dance
German,11,2023-07-29,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap
German,12,2023-07-29,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
German,13,2023-07-29,Lay Low,Tiesto,NL,
German,14,2023-07-29,Was Macht Gzuz?!,Gzuz & The Cratez,Hamburg,Hip-Hop/Rap
German,15,2023-07-29,Flowers,Miley Cyrus,US,Pop
German,16,2023-07-29,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
German,17,2023-07-29,Fukumean,Gunna,US,Hip-Hop/Rap
German,18,2023-07-29,Nachts Wach,"Miksu, Macloud & Makko",DE,
German,19,2023-07-29,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap
German,20,2023-07-29,Substitution,Purple Disco Machine & Kungs,DE,Dance
German,21,2023-07-29,Dorfkinder,Finnel,DE,Pop
German,22,2023-07-29,K-Pop,"Travis Scott, Bad Bunny & Weeknd",PR,
German,23,2023-07-29,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
German,24,2023-07-29,Dance The Night,Dua Lipa,England,Pop
German,25,2023-07-29,In Deinen Armen,Ayliva,DE,
German,26,2023-07-29,Popular,"Weeknd, Playboi Carti & Madonna",US,
German,27,2023-07-29,So,Bonez MC,DE,
German,28,2023-07-29,Tropicana,RAF Camora & HoodBlaq,AT,
German,29,2023-07-29,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap
German,30,2023-07-29,Mh Mh,Badmomzjay & Juju,DE,
German,31,2023-07-29,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap
German,32,2023-07-29,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
German,33,2023-07-29,Seven,Jung Kook & Latto,KR,K-Pop
German,34,2023-07-29,Zukunft Pink,Peter Fox & Inez,US,
German,35,2023-07-29,What Was I Made For?,Billie Eilish,US,Alternative
German,36,2023-07-29,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
German,37,2023-07-29,Brazil Funk Freestyle,Bobby Vandamme,DE,Hip-Hop/Rap
German,38,2023-07-29,Vampire,Olivia Rodrigo,US,Pop
German,39,2023-07-29,Traum_V2,UFO361,DE,
German,40,2023-07-29,Zelten Auf Kies,Tream & Treamiboii,DE,
German,1,2023-07-01,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
German,2,2023-07-01,Komet,Udo Lindenberg & Apache 207,DE,Pop
German,3,2023-07-01,TABU.,Yung Yury & Damn Yury,,Techno
German,4,2023-07-01,In Deinen Armen,Ayliva,DE,
German,5,2023-07-01,We Too Deep,Luciano,JM,Hip-Hop/Rap
German,6,2023-07-01,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
German,7,2023-07-01,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap
German,8,2023-07-01,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,
German,9,2023-07-01,Daylight,David Kushner,US,Pop
German,10,2023-07-01,Flowers,Miley Cyrus,US,Pop
German,11,2023-07-01,Lay Low,Tiesto,NL,
German,12,2023-07-01,Free Spirit,Shindy,DE,
German,13,2023-07-01,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap
German,14,2023-07-01,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap
German,15,2023-07-01,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
German,16,2023-07-01,Wenn Du Mich Vergisst,Mark Forster & Kontra K,Berlin,Pop
German,17,2023-07-01,Gang,Azet & Dardan,DE,
German,18,2023-07-01,Was Weist Du Schon,Apache 207,DE,Hip-Hop/Rap
German,19,2023-07-01,Push Up,Creeds,FR,Dance
German,20,2023-07-01,Substitution,Purple Disco Machine & Kungs,DE,Dance
German,21,2023-07-01,Neunzig,Apache 207,DE,Hip-Hop/Rap
German,22,2023-07-01,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap
German,23,2023-07-01,All Night,RAF Camora & Luciano,AT,
German,24,2023-07-01,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
German,25,2023-07-01,Matrix,RAF Camora,AT,
German,26,2023-07-01,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap
German,27,2023-07-01,Nachts Wach,"Miksu, Macloud & Makko",DE,
German,28,2023-07-01,Zukunft Pink,Peter Fox & Inez,US,
German,29,2023-07-01,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,
German,30,2023-07-01,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
German,31,2023-07-01,Tattoo,Loreen,SE,Pop
German,32,2023-07-01,Zelten Auf Kies,Tream & Treamiboii,DE,
German,33,2023-07-01,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,
German,34,2023-07-01,Mockingbird,Eminem,US,Hip-Hop/Rap
German,35,2023-07-01,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap
German,36,2023-07-01,Another Love,Tom Odell,GB,Singer/Songwriter
German,37,2023-07-01,Normal,Hava & Dardan,DE,
German,38,2023-07-01,Alles Nur Kein Star,Bonez MC,DE,Hip-Hop/Rap
German,39,2023-07-01,Trustfall,P!nk,US,Dance
German,40,2023-07-01,As It Was,Harry Styles,England,Pop
German,1,2023-06-03,Hot Or Not,Twenty4tim & Kitty Kat,DE,
German,2,2023-06-03,Komet,Udo Lindenberg & Apache 207,DE,Pop
German,3,2023-06-03,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
German,4,2023-06-03,Bagchaser Can,Pashanim,DE,
German,5,2023-06-03,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap
German,6,2023-06-03,TABU.,Yung Yury & Damn Yury,,Techno
German,7,2023-06-03,Flowers,Miley Cyrus,US,Pop
German,8,2023-06-03,Daylight,David Kushner,US,Pop
German,9,2023-06-03,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap
German,10,2023-06-03,Zukunft Pink,Peter Fox & Inez,US,
German,11,2023-06-03,Neunzig,Apache 207,DE,Hip-Hop/Rap
German,12,2023-06-03,Lay Low,Tiesto,NL,
German,13,2023-06-03,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
German,14,2023-06-03,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,
German,15,2023-06-03,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
German,16,2023-06-03,All Night,RAF Camora & Luciano,AT,
German,17,2023-06-03,Bei Nacht,RAF Camora & CRO,AT,
German,18,2023-06-03,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap
German,19,2023-06-03,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
German,20,2023-06-03,Tuff Cookie,Peter Fox,DE,Hip-Hop/Rap
German,21,2023-06-03,Nachts Wach,"Miksu, Macloud & Makko",DE,
German,22,2023-06-03,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap
German,23,2023-06-03,Substitution,Purple Disco Machine & Kungs,DE,Dance
German,24,2023-06-03,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap
German,25,2023-06-03,Tattoo,Loreen,SE,Pop
German,26,2023-06-03,Mockingbird,Eminem,US,Hip-Hop/Rap
German,27,2023-06-03,Favorites,Mero & MaRLo,DE,
German,28,2023-06-03,Expensive Shit,Reezy & Luciano,DE,
German,29,2023-06-03,Lachel Doch Mal,Shirin David,DE,Hip-Hop/Rap
German,30,2023-06-03,Manolo,Dardan,DE,Hip-Hop/Rap
German,31,2023-06-03,Calm Down,Rema,GB,
German,32,2023-06-03,Peter Pan,Julian Sommer & Mia Julia,DE,
German,33,2023-06-03,Trustfall,P!nk,US,Dance
German,34,2023-06-03,Another Love,Tom Odell,GB,Singer/Songwriter
German,35,2023-06-03,Push Up,Creeds,FR,Dance
German,36,2023-06-03,Roller,Apache 207,DE,Hip-Hop/Rap
German,37,2023-06-03,People,Libianca,US,Afro-Beat
German,38,2023-06-03,As It Was,Harry Styles,England,Pop
German,39,2023-06-03,Sie Weiss,Ayliva & Mero,DE,
German,40,2023-06-03,Eyes Closed,Ed Sheeran,GB,Pop
German,1,2023-05-06,Komet,Udo Lindenberg & Apache 207,DE,Pop
German,2,2023-05-06,Neunzig,Apache 207,DE,Hip-Hop/Rap
German,3,2023-05-06,Flowers,Miley Cyrus,US,Pop
German,4,2023-05-06,Daylight,David Kushner,US,Pop
German,5,2023-05-06,TABU.,Yung Yury & Damn Yury,,Techno
German,6,2023-05-06,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap
German,7,2023-05-06,Cinnamon Roll,Bonez MC & Gzuz,DE,Hip-Hop/Rap
German,8,2023-05-06,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap
German,9,2023-05-06,Babylon,Bonez MC & Gzuz,DE,
German,10,2023-05-06,All Night,RAF Camora & Luciano,AT,
German,11,2023-05-06,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,
German,12,2023-05-06,Karma,Samra & Mero,DE,
German,13,2023-05-06,Mockingbird,Eminem,US,Hip-Hop/Rap
German,14,2023-05-06,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap
German,15,2023-05-06,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
German,16,2023-05-06,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
German,17,2023-05-06,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
German,18,2023-05-06,Lay Low,Tiesto,NL,
German,19,2023-05-06,Lorbeerkranz,Kollegah,DE,Rap
German,20,2023-05-06,Zukunft Pink,Peter Fox & Inez,US,
German,21,2023-05-06,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap
German,22,2023-05-06,Sie Weiss,Ayliva & Mero,DE,
German,23,2023-05-06,Shoot,Reezy,DE,
German,24,2023-05-06,Peter Pan,Julian Sommer & Mia Julia,DE,
German,25,2023-05-06,Better Dayz,"Summer Cem, Geenaro, Ghana Beats & Reezy",TR,
German,26,2023-05-06,Nachts Wach,"Miksu, Macloud & Makko",DE,
German,27,2023-05-06,Was Mir Gefallt,Ayliva,DE,
German,28,2023-05-06,Trustfall,P!nk,US,Dance
German,29,2023-05-06,Blackout,AK Ausserkontrolle,DE,
German,30,2023-05-06,Offline,RIN,,
German,31,2023-05-06,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
German,32,2023-05-06,Calm Down,Rema,GB,
German,33,2023-05-06,Another Love,Tom Odell,GB,Singer/Songwriter
German,34,2023-05-06,Bamba,"Luciano, Aitch & BIA",Manchester,
German,35,2023-05-06,Tanzen (Mit Handschellen),Bonez MC & Gzuz,DE,Hip-Hop/Rap
German,36,2023-05-06,10:35,DJ Tiesto & Tate McRae,NL,
German,37,2023-05-06,Auf Die Party,Badmomzjay & Domiziana,DE,
German,38,2023-05-06,Roller,Apache 207,DE,Hip-Hop/Rap
German,39,2023-05-06,Escapism,Raye & 070 Shake,US,
German,40,2023-05-06,Anti-Hero,Taylor Swift,US,Pop
German,1,2023-04-08,All Night,RAF Camora & Luciano,AT,
German,2,2023-04-08,Komet,Udo Lindenberg & Apache 207,DE,Pop
