,Song title,Song author,Genre
431669,Insanity,Darin,
431712,I'm Sorry,Tommy Reeve,
431714,Right Here Waiting,Lemon Ice,
431750,Screwing You On The Beach At Night,Bloodhound Gang,Alternative
431751,Ich Werde Dich Lieben,Nena,
431875,Didi,Milk & Honey,Pop
431876,Stolen,Dashboard Confessional & Juli,
431911,36 Grad,2raumwohnung,Pop
431916,Verdammt Ich Lieb Dich,Sha,
444598,Elpida,Konstantinos Argiros,Europe
444600,30-40,Melisses,Indie Pop
444602,Oh Mami,Eleni Foureira & Mc Daddy,
444604,Poso Thelo,Antonis Remos & Mente Fuerte,Pop
444606,Odos Monaksias,Nikos Economopoulos,
444608,Love Me Again,V,K-Pop
444610,Rainy Days,V,K-Pop
444611,Columbia,Quevedo,Urbano latino
444613,ETA,NewJeans,K-Pop
444616,Idol,Yoasobi,
444637,La Bebe,Yng Lvcas & Peso Pluma,Pop in Spanish
444686,O Hartis,Natasa Theodoridou,
444702,Mono Me Sena,George Sampanis,
444712,Ella Baila Sola,Eslabon Armado & Peso Pluma,Música Mexicana
444716,Un X100to,Grupo Frontera & Bad Bunny,Música Mexicana
444755,"Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,Música Mexicana
444766,Parallili Agapi,Christina Salti,Europe
444776,Angel Pt. 1,"NLE Choppa, Kodak Black, Jimin, JVKE & Muni Long",
444777,Take Two,BTS,K-Pop
444826,Na Ksanametriso,Antonis Remos,Europe
444866,Prepi Den Prepi,Nikos Economopoulos,
444884,Ya Habibi,Kings & Despina Vandi,Pop
444886,Se Afisa Sto Htes (Ise Treli),Nikos Vertis,World
444904,Crayon,Melisses,Indie Pop
445046,Matonoun Oi Skepseis,Konstantinos Argiros & Mathaios Tsachouridis,
445096,Envovler,Anitta & Justin Quiles,Pop in Spanish
445126,Perifania Mono,Natasa Theodoridou,
445166,Pios Ticheros,George Sampanis,
445182,Afou Se Vrika De S' Afino,Konstantinos Argiros,Singer/Songwriter
445246,Kane Mas Ti Hari,Giorgos Kakoseos,
445264,Iliovasilema,Konstantinos Argiros & Light,Singer/Songwriter
445346,Esi Pano Ap' Ola,Michalis Chatzigiannis,
445366,Ego Gia Dio,Christos Mastoras,
445404,Ligo Ligo,Anastasia,Pop
445406,El Telephone,Eleni Foureira,
445424,Oso Tipota Se Thelo,Nikos Economopoulos,
445435,Lonely Heart,Klavdia,
445466,Tha Me Zitas (Tha Apousiazo) 2022,Panos Kiamos,Pop
445500,Gennimeni,George Sampanis,
445524,Gia Mena Vradiase,Melisses,Pop
445595,Why,"Coyot & The Prince Karma, Kallay Saunders",
445600,Eleftheros,Konstantinos Argiros,Singer/Songwriter
445644,The Me Zitas (Tha Apousiazo) 2022,Panos Kiamos,Pop
445686,Tora Tora (Boro Boro),Giorgos Mazonakis & Arash,Pop
445706,Amarties,Anastasia,Pop
445822,Ekdromi (2022),Michalis Chatzigiannis & Tamta,
445824,Parta Ola Dika Sou,Giorgos Mazonakis,Singer/Songwriter
445826,Pali Girisa,Nikos Economopoulos,
445926,Ase Me Na Se Proseho,George Sampanis,
445962,Tipota Esi,Konstantinos Argiros,
446084,Apo Erota,Nikos Economopoulos,
446086,Gia Dio,Stan & iLLEOo,Pop
446126,Iparho Gia Sena,Natasa Theodoridou,World
446184,An M' Akous,Giorgos Mazonakis,Pop
446186,Telika,Konstantinos Argiros & Rack,
446204,An,Christos Mastoras,
446206,Kommena Ta Prepi,Michalis Chatzigiannis,
446346,Fysixe Erotas Vorias,Ilias Vrettos,
446366,Kati San Asteri,George Sampanis,
446426,Tatouaz,Petros Iakovidis,Pop
446456,Love Your Voice,Jony,
446546,Proti Thesi,Nikos Economopoulos,
446586,Ego Genithika Xana,Antonis Remos,
446606,Kanenas Monos,Michalis Chatzigiannis,
446646,Tipota,George Sampanis,
446746,Paraskevi Proi,Konstantinos Argiros,Singer/Songwriter
446806,Pare Me Agkalia,Sakis Rouvas,Pop
446844,Atofio Hrisafi,Kaiti Garbi & Dionysis Schinas,
446886,Mou Lipses Poli,Petros Iakovidis,Pop
446904,Emena Na Akous,Nikos Economopoulos,
446926,Koita,Nikos Vertis,World
446984,Petra,Despina Vandi,
447002,Tha Me Edo,Konstantinos Argiros,
447004,Eksapsi,Natasa Theodoridou,
447006,Min Argis,Michalis Chatzigiannis,
447022,Sta Hirotera,Panos Kiamos & Anastasios Rammos,Pop
447082,Afto Pou Agapas,Giorgos Sampanis & Panos Katsimixas,
447146,Pou 'Ne I Agapi,Melisses,Singer/Songwriter
447164,Mi Thimoneis,Petros Iakovidis,
447166,Gia Sena Mono,Gianna Terzi & Paschalis Terzis,
447186,Otan Se Rotisane,Antonis Remos,Singer/Songwriter
447196,Vida Loca,Black Eyed Peas & Nicky Jam,
447386,Se Xeno Soma,Elena Paparizou,
447438,Horevo,Michalis Chatzigiannis,
447446,Pernas Kala,Giannis Ploutarchos,
447462,Agria Thalassa,George Sampanis,
447464,Paradothika Se Sena,Natasa Theodoridou,World
447466,Ores Mikres,Giorgos Mazonakis,Pop
447566,Athina Mou,Konstantinos Argiros,Singer/Songwriter
447606,Skase Ena Fili,Nikos Economopoulos,
447666,Misi Kardia,Melisses,Pop
447706,Se Agapao Sou Fonaxa,Petros Iakovidis,
447826,I Lexi S'Agapo,Nikos Vertis & Amir,
447916,South Of The Border,Ed Sheeran & Camila Cabello,
447926,Kivotos,Kaiti Garbi & Antonis Remos,
447986,Allakse Ta Ola,George Sampanis,
448004,Apochoro,Konstantinos Argiros,
448024,Allazo,Dionisis Schinas,
448046,Dianikterevo,Giorgos Mazonakis,Pop
448066,Kathimerina,Nikos Economopoulos,
448162,Hartopolemos,Natasa Theodoridou,World
448164,Ena Lepto,Christos Mastoras & Dimitris Mpasis,
448186,Billy Bam Bam,Konstantinos Christoforou & One,
448226,Ola Ta Dakria,Antonis Remos,Pop
448444,Ta Leme To Vradi,Nikiforos,World
448466,Valto Terma,Nikos Economopoulos,
448546,Mazi Sou,Konstantinos Argiros,Singer/Songwriter
448606,Poso,Konstantinos Argiros,Pop
448646,Me Ena Sou Vlema,George Sampanis,
448664,Inopnevma Ftino,Giorgos Mazonakis,World
448682,Den Echo Idea,Christos Mastoras,
448706,Edo Ke Tora,Antonis Remos,
448926,Askopa Ksenichtia,Elena Paparizou,
448944,Vradia Aksimerota,Petros Iakovidis,Pop
448946,I Zoi Allios,Antonis Remos,Pop
448966,Mi Mou Pis Gia Panta,Natasa Theodoridou,World
448977,Kalinka,Morandi,Pop
448986,Dio Zoes,Nikos Economopoulos,
449006,Ti Na To Kano,Konstantinos Argiros,Singer/Songwriter
449086,To Party Mas,Dionisis Schinas,
449106,Epilogi,George Sampanis,
449144,Se Eho Anagki,Giannis Ploutarchos,
449164,Ena Thavma,Giorgos Mazonakis,Pop
449226,Tora Ti Na To Kano,Nikos Economopoulos,
449246,Afto Na Thimase,Panos Kiamos,World
449264,Ilios De Vgeni An Den Pis Kalimera,Keti Garbi,
449326,Giati,Melisses,Pop
449377,6 Days,Mahmut Orhan & Colonel Bagshot,Dance
449466,Se Eho Kseperasi,Konstantinos Argiros,
449584,Ftaiei,George Sampanis,
449586,De S'Agapao,Nikos Economopoulos,
449606,Lioma,Konstantinos Argiros,Singer/Songwriter
449626,Den Me Afora,Natasa Theodoridou,World
449642,Tasis Figis,Panos Kiamos,
449726,Sta Hilia Hronia Mia Fora,Ilias Kampakakis,Pop
449742,Fonaxe Me,Ilias Vrettos,Pop
449746,Agapo Simeni,Giorgos Mazonakis,Pop
449776,Wish I Knew You,Revivalists,
449806,Thelo Na Se Xanado,"Super Sako, Panos Kiamos & BO",
449906,Fige,Nikos Vertis,World
449966,San Alitis,Nikiforos,World
449986,Etsi Ki Etsi,Elena Paparizou,
450004,Gia Paradigma,Nikos Economopoulos,
450006,Edo Sti Doulia,Dionisis Schinas,
450104,Gela Mou,Petros Iakovidis,Pop
450106,Se Perimena,Kings & Christos Menidiatis,Pop
450126,Oniro Mou,Gianna Terzi,
450144,Hartaetos,Panos Kiamos,Pop
450182,Psemata,Konstantinos Argiros,Pop
450184,Ime Allou,Melisses,
450206,Sopa Ki Akou,Giorgos Mazonakis,Pop
450226,Pano Sta Sirmata,Giorgos Giannias,World
450306,Apotipomata,Petros Iakovidis,Pop
450342,Gia Kapio Logo,Nikos Economopoulos,
450344,An Me Agapises,Nikos Vertis,World
450346,An Me Dis Na Kleo,Elena Paparizou & Anastasios Rammos,
450406,Epidi Me Ksero,Natasa Theodoridou,
450477,Thinking Of You,Elias,
450584,Allou Esi,Panos Kiamos,
450586,Logika,Giorgos Giannias,World
450620,Ksimeromata,Konstantinos Argiros,
450626,Logika,George Giannias,
450646,Erotevmenos,Nikos Vertis,World
450666,Mono Esi,George Sampanis,
450700,O Haraktiras,Nikos Economopoulos,
450702,Pera Apo Ta Matia Mou,Giannis Ploutarchos,
450737,Suspicion,LP,
450746,Opa Opa Opa Opa,Antonis Remos,
450806,Ilious Ke Thalasses,Tamta,Pop
450904,Tora Lipo,Stan,Pop
450906,Mia Kardia Stin Ammo,REC,Pop
450964,Spasmena Kommatia Tis Kardias,Antonis Remos,World
450986,Haide,Elena Paparizou,
451024,Sti Diki Mou Agkalia,Konstantinos Argiros,World
451026,Min Anisihis,George Sampanis,
451066,Mou He Pi,Giorgos Papadopoulos,
451106,Adinamia Mou,Christos Menidiatis,World
451108,This Is Love,Demy,
451126,Karavia Sto Vitho,Pantelis Pantelidis,Pop
451146,Kima,Melisses,
451184,Analosimo Proion,Dionisis Schinas,
451206,Oso Tha Lipis,Kings & Giannis Ploutarchos,
451226,Osa Niotho,Konstantinos Argiros,Pop
451266,Ine Kati Laika,Nikos Economopoulos,
451340,De Goustaro,Giorgos Mazonakis,Pop
451386,Nero & Choma,Stavento & Melina Aslanidou,
451426,Olos Dikos Sou,Antonis Remos,World
451606,Ta Kala Pedia,Christos Menidiatis,World
451639,Thimos,Paola,
451652,Thimame,Pantelis Pantelidis,
451654,An Icha Mini,Natasa Theodoridou,
451658,Min Argis,Nikos Vertis,World
451688,Fiesta,Elena Paparizou,
451712,Athina - Thessaloniki,Konstantinos Argiros,Pop
451724,Mi Amor,DJ Pitsi & Animado,
451733,Kai Zilevo Pou Se Exei,Stan,
451794,Anisihos Keros,Natasa Theodoridou,World
451819,Den To Antexo,Giorgos Papadopoulos,
451852,Ta Kataferes,Konstantinos Argiros,Pop
451870,Pion Koroidevo,Nikos Economopoulos,
451950,Prosorina,Christos Menidiatis,World
451990,Pagoto,Kings,Pop
452018,Lost Without You,Energy Deejays & Christos Mastoras,
452033,Apomimisi Agapis,Dionisis Schinas,
452041,Alena,Claydee,Dance
452052,Apomimisi Agapis,Dionysis Sxoinas,
452101,Cool Me Down,Margaret,Pop
452111,Ola Na Ta Ziso Apo Tin Arhi,Natasa Theodoridou,
452123,Eho Mia Kardia,Thanos Petrelis,
452124,You,Livin R & Djk & Steven Aderinto,
452125,Panta Tha Zeis,Kostas Martakis,Pop
452126,Akou Na Deis,Nikos Economopoulos,
452128,Thema Chronoy,Giannis Ploutarchos,
452131,Adeioi Anaptires,Sakis Arseniou,World
452141,I'm Not Rich,The King`s Son & Shaggy,
452151,To Simperasma,Konstantinos Argiros,
452167,Lene,Antonis Remos,World
452171,Se Thelo,Dimitris Karadimos,
452190,Edo Poy Me Afises,Kings,
452210,Asta Ola Ki Ela,Natasa Theodoridou,World
452240,Come To Papa,Claydee & Alex Lupa,Pop
452311,Tha Metaniosis,Nikos Vertis,World
452313,To Parakseno Me Mena,Giorgos Mazonakis,World
452327,Otan Me Koitas,Ilias Vrettos,Pop
452372,An Ponas,Nikos Economopoulos,
452380,I Will Be King,Housetwins & Tyler,
452431,Mia Kalispera,Giannis Ploutarchos,
452491,Tous Ipes Pos,Malú,
452510,Ta Kleidia,Christos Menidiatis,World
452533,Mia Anasa Makria Soy,Despina Vandi,
452551,De Sou Aniko,Stan,Pop
452571,Konta Sou,Nikos Vertis,World
452588,Ke Petao Psila,Ilias Vrettos,
452591,Zise Mono To Taksidi,George Tsalikis,
452667,Spasta,Giorgos Papadopoulos,Europe
452712,De Me Niazi,Melisses,
452751,Apo Asteri Se Asteri,Panos Kiamos,Pop
452761,Senorita (Won't You Be My),Andy Nicolas,Pop
452765,To Kalokeri,Dionisis Schinas,
452813,Bikini,Kings,
452828,Mi Stamatas,Dimitris Karadimos,
452870,Prin Peis S'Agapo,George Sampanis,
452889,Me Stenachori,Stan,
452908,Oniro,Nikos Vertis,
452952,Giati Echo Esena,Giannis Ploutarchos,
452972,Mpes,REC,Pop
453013,Terma,Giorgos Mazonakis,World
453073,As Ine Psema,Kings,
453118,Easy,"Livin R, Zeff & Louise Carver",
453138,Doing It,Charli XCX & Rita Ora,
453152,Arage Pou Na 'se,Christos Menidiatis,World
453229,Otan Aggeli Klene,Elena Paparizou,
453232,Gia Sena Pou Latrevo,Stavento & Violetta Tagkanou,
453247,Gia Chilious Logous,Nikos Economopoulos,
453249,Not You,Energy Deejays & The Mode,
453250,Otan Agapas,Stan,Pop
453253,Mia Megali Agapi,Giannis Ploutarchos,
453286,Kane Kati,Despina Vandi,World
453311,Eho Mia Zoi,Paola,World
453345,Kanis Den Kseri,George Sampanis,
453362,Apart,Kasper Bjorke & Sisy Ey,
453392,Moni Kardia,Peggy Zina,Pop
453428,O Anthropos Sou,Giannis Ploutarchos,
453433,Den Pai Na Lei,Nikos Vertis,
453468,Dio Zoes,Kings,
453487,Kardia,REC,Pop
453630,Ola Ta Echo Dokimasi,Stelios Rokkos,
453666,Skoupise Ta Podia Sou Kai Perase,Pantelis Pantelidis,World
453667,Inferno,"Livin R, Gravitonas & Zeff",
453692,Echo Perasi Kai Chirotera,Giorgos Mazonakis,
453710,Ginete,Antonis Remos,
453713,Oso O Kosmos Tha Ehi Esena,Demy & Mike,
453722,Hey Ma,Claydee & Alex Velea,
453770,Ola Allazoun,Despina Vandi,World
453793,S' Agapo,Christos Cholidis,
453831,Mojito,Kings,
453860,Heart Attack,Energy Deejays & Vanessa,
453881,1977,Ana Tijoux,Urbano latino
453890,Etsi Ginete,REC,
453897,And I Love Him,XOXO & Bellanova,
453909,Gia Sena,Giorgos Papadopoulos,
453930,Tha Girisi O Trochos,Giorgos Tsalikis & Nikos Zoidakis,
453952,Chamos Tha Ginei,Master Tempo & Christos Menidiatis,
453979,Little Girl Eyes,"Dino MFU, Slick Beats & Justin Taylor",
453991,Perno Tin Efthini,Dimitris Karadimos,World
454031,Gennithika Gia Sena,Tamta & Xenia Ghali,
454032,I Epimoni Sou,Eleonora Zouganeli & Kostas Livadas,Pop
454107,Kata T' Alla Kala,Giannis Ploutarchos,
454112,Echo Giorti,Panos Kalidis,World
454136,My Kind Of Love,Emeli Sande,
454166,Chano Esena,Despina Vandi,
454202,Dance With Me,Venus In Flames & Sarah Bettens,
454250,Defteri Fora,Konstantinos Argiros,Pop
454269,De Mou Pernas,Panos Kiamos,Pop
454282,Gravity,Energy Deejays,
454307,Mi Figis Tora,Nikos Economopoulos,
454308,Erotevmenos Ime,Nikiforos,World
454310,Keno,REC,Pop
454312,An Kapou Kapote,Kostas Martakis,Pop
454372,Na Min Xanarthis,Antonis Remos,
454387,Mi Milas,George Sampanis,
454431,I Moni Epilogi,Melisses,Pop
454441,Crying For No Reason,Katy B,Pop
454442,Watching Over You,Dimension-X & Claydee,
454451,Chilies Fores,Vegas,Pop
454468,Den Thelo Epafi,Panos Kiamos,Pop
454527,Meno,Demy,Pop
454530,I Kathimerinotita Mas,Anna Vissi,Pop
454542,Miden,Paola,World
454609,Ginete,Pantelis Pantelidis,
454611,Na Tis Pis,Konstantinos Argiros,
454628,Fallin' Rain,Mahmoud,
454671,Se Lipame,Nikos Economopoulos,
454711,Kalos Sas Brika,Giorgos Mazonakis,
454748,Dose Ena Telos,Notis Sfakianakis,Pop
454752,Toso Peripou S'Agapo,Nino,
454769,Se Thelo Edo,Stan,
454772,S' Agapo,Midenistis & Tamta,
454787,I Agapi Dinamoni,Michalis Chatzigiannis,
454800,Where I Stand,Fabo & Lostcause,Dance
454810,Kripse Me,Giorgos Giannias,World
454828,Ta Kalokerina Ta S'Agapo,Kostas Martakis,
455008,Mpori Na Vgo,Antonis Remos & Manos Pirovolakis,World
455030,Ftano Sto Theo,Nikiforos,World
455038,Lemonade,Alexandra Stan,
455052,Meta,Giorgos Papadopoulos,World
455066,Apopse Den Pame Spiti,Nino,
455076,Walking With A Ghost,National Fanfare Of Kadebostany,
455090,Eleges,Melisses,Pop
455105,Krata Me,Paola,World
455108,Opou Me Pas,Kings & Antonella,
455161,Love Me,Shaya,
455189,Pedi Genneo,Konstantinos Argiros,
455207,Se Enan Ticho,Michalis Chatzigiannis & Midenistis,
455228,Poso M'Aresi,Elena Paparizou,
455250,I Agapi Erchete Sto Telos,Antonis Remos,
455291,Edo,REC,
455308,Echis Themata,Stamatis Gonidis & Knock Out,
455312,Why Did You Do It,Ferry Ultra & Ashley Slater,Electronic
455318,You Bring Me Joy,Amelia Lily,Pop
455326,Na Minis Gia Panta,Ilias Vrettos,Pop
455348,Pare Me,Tamta,Pop
455349,Pote Ksana,Konstantinos Argiros,
455369,De Me Perni,Giannis Ploutarchos,
455398,I See You,Jutty Ranx,
455406,I Zoi (To Pio Omorfo Tragoudi),Demy,Pop
455426,Protimo,Anna Vissi,Pop
455449,Kinos Paronomastis,Nino,
455458,Away From You,Chris Hawks,
455498,Break Me Shake Me,Gang Bang,
455508,Gia Afto S'Agapo,Giorgos Giannias,
455525,Ta Savvata,Antonis Remos,World
455544,Giortina,REC,Pop
455554,We Are Child Of Love,Mario Basanov,Dance
455558,If You Only Knew,Finnebassen,
455569,Ennoite,Nikos Economopoulos,
455575,Ricky Smiley,Coleco,
455619,Shining Heart,Laurentiu Duta & Andreea Banica,
455649,Lathos Agapes,Natasa Theodoridou & Elena Paparizou,
455669,Den Ine Psema,Anna Vissi & Playmen,
455676,Like A Star,Craig Walker,
455708,Mamacita Buena,Claydee & Kostas Martakis,
455729,Den Teriazete Sou Leo,Pantelis Pantelidis,
455737,Tore,Sila Gencoglu,
455743,Mono An Thes Emena,George Sampanis,
455766,Poses Chiliades Kalokeria,Demy,
455769,Tora,Sakis Rouvas,
455793,Oliver Twist,D'banj,Afro-Pop
455819,Hard To Love Somebody,Arlissa & Nas,
455848,Moirazo Filia,REC,
455850,Pio Psila,Vegas,Pop
455876,Secret Sin!,"Livin R, Pink Noisy & Marilena Animado",
455878,Close My Eyes,Victor Nebot & Eric Nagel,
455979,Angel,Adrian Sina & Sandra N.,
455998,Follow The Leader,Wisin & Yandel,Urbano latino
456047,Tirannieme,Anna Vissi,
456050,Ase Me Na S Agapo,Rec & Mike,
456078,Lo Mejor Pa Ti,Chambao,Pop
456107,Kristalla,Panos Kiamos,World
456130,Lipi Pali O Theos,Giorgos Mazonakis,World
456139,La Differenza Tra Me E Te,Tiziano Ferro,Pop
456187,To Nisi,Despina Vandi,Pop
456188,Ta Xiliometra Ola,Antonis Remos,World
456206,To Party De Stamata,Eleni Foureira  & Midenistis,
456209,Mono Mprosta,T.N.S feat DEMY & OGE,
456210,Won't Let Go,Fade,
456269,Girismata,Despina Vandi,Pop
456278,Simply Falling,Iyeoka,House
456307,Min Pas Pouthena,Giorgos Mazonakis,World
456348,Entaksi,Antonis Remos & Goin' Through,
456356,Follow Me,Maia Vidal,
456357,Lucky Star,Gravitonas,
456378,No One,Maverick Sabre,
456388,To Leei H Kardia Mas,REC,
456426,Mou Echis Perasi,Despina Vandi,
456428,Gia Sena,Vegas,
456454,Days Are Forgotten,Kasabian,Alternative
456467,An Ise Ena Asteri,Nikos Vertis,
456519,Been A Fool,Tatiana,Pop
456528,San Skia,Melisses,Pop
456558,Feelings On Fire,Akcent & Ruxandra Bar,
456566,Mia Zografia,Midenistis & Demy,
456657,Illuminated,Hurts,Pop
456668,Icha Pi Tha Figo,Peggy Zina,
456685,Kane Na Mi S' Agapiso,Sakis Rouvas,Pop
456728,Na Tin Prosechis,Sanjuro & Onirama,
456739,Hurricane,30 Seconds To Mars,
456782,S'Agapo,Michalis Chatzigiannis,
456787,Ok,Nino,
456827,Krata Ta Matia Mou Klista,Melisses & Ivi Adamoy,
456847,Pekse Mazi Mou,Eleni Foureira,
456866,Chocolat,REC,
456873,I Just Want A Lover,Will Young,Pop
456877,White Horse,Jessica 6,
456905,Zise To Apistefto,Tamta,Pop
456907,Fili,Vegas,Pop
456918,In Love With You,Jared Evan,
456935,Avec Toi,Zoe Avril & In-Grid,
457048,I Dio Mas,Sakis Rouvas,Pop
457079,Baby It's Over,Elena Paparizou,
457086,Mia Apo Ta Idia,Michalis Chatzigiannis,
457088,Oti Niotho Den Allazi,Elena Paparizou,
457112,Come On And Do It,Augusta,
457129,Pia Tha Sigkrithi Mazi Sou,Thanos Petrelis,Pop
457184,Eimai Mazi Sou,Nikos Vertis,Pop
457188,Apo Deftera,Panos Kiamos,Pop
457207,Feggaria Hartina,Antonis Remos,World
457208,Eroteftika,Elli Kokkinou,Pop
457268,An M' Agapas,Dimos Anastasiadis,Pop
457279,Rescue Me,You Me At Six,
457326,Ase Me,Eleni Foureira,Pop
457349,Me Mia Sou Matia (Felicita),Giannis Ploutarchos & Albano Carrisi,
457367,Kommena Pia Ta Daneika,Antonis Remos,Pop
457389,Einai Stigmes,Antonis Remos,World
457438,Broken Angel,Arash,Pop
457447,O Ftochos,Onirama,
457461,14 Flevari,Nino,
457479,50mila,Nina Zilli,Pop
457487,Kane Me Na Trelatho,Bo & Chrstina S,
457503,Parafora,Sakis Rouvas,Pop
457527,To Kalitero Psema,Michalis Chatzigiannis,
457545,Erota Thelei I Zoi,Despina Vandi,
457599,Berlin Berlin,Video Video,
457639,Hypnotize U,N.e.r.d.,
457686,Ela Konta,Michalis Chatzigiannis,
457687,Theos,Nino,
457710,Rotisa,Peggy Zina,Pop
457718,Lonely Heart,Melisses,
457748,Pia Ise Esi,Nikos Kourkoulis,World
457767,Ama Se Icha Konta Mou,Stavento,
457787,Se Hamena Oneira,REC,
457798,As Long As There Is You,Timi Yuro,Pop
457836,Mi Sei Venuto A Cercare Tu,Alessandra Amoroso,World
457849,To Kalokeri Mou,Michalis Chatzigiannis,
457869,Oti Aksizei,C-Real,
457889,San Erthi I Mera,Stavento & Ivi Adamou,
457909,Mia Nichta Mono,Thirio & Foureira Eleni,
457966,Kommati Ap'ti Kardia Sou,Despina Vandi,Pop
458006,Eksartisi Eksantlisi (Ta Isia Anapoda),Giorgos Mazonakis,
458107,Emena Thes,Sakis Rouvas,Pop
458126,Exeresis,Rous,
458147,Ochi Ego,Mironas Stratis,
458183,Koritsi Prama,Despina Vandi,Pop
458206,Krifa,Melisses,
458208,Mi Svinis Ta Fota,George Papadopoulos,
458247,To Hastouki Tis Agapis,Giannis Ploutarchos,
458267,An Isoun Agapi,Elena Paparizou,
458307,Spase To Chrono,Sakis Rouvas,
458308,I Kardia Mou,Giorgos Mazonakis,World
458369,Terma I Istoria,Antonis Remos,Pop
458417,Never Forget You,Noisettes,Pop
458447,Thisavros,Giannis Ploutarchos,
458548,Prin Mas Di Kanis,Mironas Stratis,
458568,Tous Ponai,Vegas,
458666,Pano Ap' Ola,Mironas Stratis,Pop
458683,Ginekes,Stavento,
458687,Fabulous,Anna Vissi,
458696,Sound Of Missing You,Ameerah,Dance
458708,San Tin Agapi Mas Den Echi,Sakis Arseniou,
458723,Iparchi Zoi,Despina Vandi,
458726,Ne Ne Ne,Christos Cholidis,
458744,Oti Den Echis,Onirama,
458768,Pio Konta,Kostas Martakis,Pop
458788,Os Ton Ourano,Panos Kiamos,Pop
458819,Something To Die For,Fiona Culley,
458846,Otan Se Eicha Protodei,Professional Sinnerz,Pop
458908,Tha 'me Allios,Elena Paparizou,
458977,Let It Go,Capetown,
459018,Non Ti Scordar Mai Di Me,Giusy Ferreri,Pop
459029,Soma Me Soma,George Papadopoulos,
459049,Ti Na Mas Kani I Nichta,Giorgos Sabanis & Stereo Mike,
459085,Anapoda,Michalis Chatzigiannis,
459124,Ston Kosmo Mas,Stavento,Hip-Hop/Rap
459128,To Fonazo,Giannis Ploutarchos,
459132,"1, 2, 3",Thanos Petrelis,
459135,Meres Pou Den Sou Eipa S' Agapo,George Sampanis,
459137,Deep Fear,Sidekick,House
459214,This Is Our Night,Sakis Rouvas,Pop
459234,Koita Me,Tamta,
459332,An Ise Esi,C-Real,
459334,Anatheorisa,Peggy Zina,Pop
459336,Echo Esena,Antonis Remos,
459339,Breathless,Dan Wilson,
459378,Pirotechnimata,Elena Paparizou,
459434,Stin Pira,Anna Vissi,Pop
459435,Ela,Eleonora Zouganeli,
459461,Mavra Mesanichta,Maria Iakovou,
459462,Secret Combination,Kalomira Saranti,
459463,Pote Ksana,Thirio,
459464,Se Miso,Isaiah Matiamba,
459465,Kathe Mera Pou Pernai,Prodromos,
459466,Rouleta,Artemis Alexandratou,Europe
459467,Apospe Lipis,Christos Menidiatis,
